"","UID","ALUMINUM","AMMONIA_N","ANC","CALCIUM","CHLORIDE","COLOR","COND","DOC","MAGNESIUM","NITRATE_N","NITRITE_N","NTL","PH","POTASSIUM","PTL","SILICA","SODIUM","SULFATE","TURB","CHLX","CHLL","OXYGEN","TEMPERATURE","DEPTH","CONDUCTIVITY","SECCHI","AREA_HA","ELEVATION","ABUNDANCE","PERIM_KM","INDEX_LAT_DD","INDEX_LON_DD","MMI_BENT_NLA12","MMI_ZOOP_NLA6","AMITOTAL","LitCvrQc3OE","LitRipCvrQc3OE","RDis_IX","RVegQc3OE","MICX","ATRAZINE","METHYLMERCURY","TOTALHG","URBAN","LAKE_ORIGIN"
"58",1000087,0.021,0.027,509.9,4.988,1.318,25,53.7,6.5,1.47,0.019,0.002,0.968,8.78,0.338,53,18.111,3.918,0.518,5.36,36.64,109.6,4.77,17.6,2.36666666666667,69.1666666666667,0.9,84.03295981,238.87,13238,4.747821086,46.49863,-122.40508,33.5,62.17,0.6325,1.89654591,1.438679113,0.372727273,1.373079904,0.07556,0,0.41,109.32,"No","MAN_MADE"
"59",1000088,0.005,0.026,1738,21.76,0.837,15,172.3,4.95,3.957,0.01,0.002,2.304,9.1,5.816,237,52.895,6.015,3.049,15.21,157.86,163.8,8.96666666666667,27.2833333333333,0.957142857142857,199.666666666667,0.33,50.56218763,610.76,1743,4.77320062,41.76522,-98.65727,36.4,32.52,0.1425,0.472746307,0.64901534,0.580890643,0.783654538,0.17042,0,1,22.9,"No","MAN_MADE"
"60",1000091,0,0.033,2793,40.92,137.654,7,755,4.72,21.44,0.002,0,0.489,8.47,3.313,18,7.668,71.66,23.417,0.76,3.144,2.84,5.31538461538462,21.1230769230769,5.03076923076923,795.769230769231,3.415,30.03726716,284.65,2105,2.423465243,42.62064,-83.50435,62.2,38.42,0.3525,0.322339973,0.339713358,0.780952381,0.369986509,1.06855,0,0.59,64.86,"Yes","NATURAL"
"61",1000092,0,0.025,2653,44.58,24.09,12,365,2.57,13.86,0.093,0,0.588,8.65,1.242,46,7.083,9.862,21.146,2.1,33.44,4.26,7.56428571428571,20.6857142857143,6.46071428571429,310.5,1.525,239.2614117,176.99,1219,18.77734746,43.94694,-86.45161,11.6,56.75,0.305,0.415707775,0.497984597,0.650746269,0.57229127,0,0,1.1,90.61,"Yes","NATURAL"
"62",1000093,0.016,0.044,2400,10.09,4.919,30,276,24.11,3.525,0,0,1.999,10.26,12.74,96,41.967,38.15,1.035,1.1,2.66,2.27,9.6,21.5571428571429,2.02857142857143,134.5,1.23,73.73345552,621.19,1078,5.949549215,42.1132,-98.56404,53.9,49.48,0.855,0.452525244,0.676893362,0.38034188,0.915249572,0.21436,0.27,0.39,51.28,"No","NATURAL"
"63",1000094,0,0.025,3488,55.1,79.76,24,609,8.68,18.42,0.002,0,0.551,8.52,1.891,10,3.673,42.28,17.645,0.34,1.501714286,1.59,4.44166666666667,17.0583333333333,4.53333333333333,779,5.075,11.22241463,301.57,1124,1.454315343,42.74529,-83.31104,55,56.05,0.8425,1.1015292,0.509225789,0.600746269,0.228835586,0.08527,0,0.85,69.44,"Yes","NATURAL"
"64",1000096,0,0.0089,2208,29.72,23.474,12,300,5.23,12.63,0.002,0,0.488,8.46,0.734,21,7.45,12.02,9.031,0.95,2.373333333,2.13,3.78571428571429,13.947619047619,10.0238095238095,273.333333333333,3.125,25.87205168,329.08,1763,3.043696223,43.95513,-84.99841,41.9,64.98,0.5225,0.56169411,0.486366783,0.880952381,0.476919026,0.31968,0,0.53,92.83,"No","NATURAL"
"65",1000097,0.023,0.0089,176.8,2.995,0.189,15,23.9,3.01,0.512,0.009,0.001,0.136,7.29,0.271,10,3.652,0.812,2.436,0.29,1.851428571,1.17,9.2237037037037,12.3833333333333,12.6074074074074,23.2074074074074,6.15,177.5576428,529.93,1469,5.589399873,44.95187,-71.71525,83.5,74.58,0.2325,1.247351064,0.884749696,0.2875,0.825782573,0,0,3.1,229.79,"No","NATURAL"
"66",1000098,0,0.007,2913,37.79,24.169,22,369,7.68,17.06,0.002,0,0.501,8.48,1.506,22,6.881,13.41,12.844,0.59,6.186666667,1.88,3.14117647058824,14.8705882352941,7.01764705882353,431.882352941176,2.95,19.08103971,334.29,1677,1.769332583,41.88635,-84.59639,45.8,69.15,1.35,1.28167875,0.685759318,0.377777778,0.414439235,0.05303,0,0.65,77.54,"Yes","NATURAL"
"67",1000099,0,0.016,1105,16.69,9.376,22,140.2,9.12,3.955,0.004,0.001,0.61,7.99,0.481,30,4.339,5.2,2.6,3.47,15.392,12.29,7.17142857142857,24.5714285714286,2.97142857142857,141,1.225,1048.973014,392.8,4468,17.13005271,44.2352,-85.46822,28.5,48.75,0.315,0.387268525,0.27510291,0.847610922,0.233112887,0.33927,0,1.6,283.4,"Yes","NATURAL"
"68",1000100,0.018,0.181,4460,44.5,26,12.5,498,3,28.8,0.81,0.005,1.35,7.81,3.3,70,19.9,15,10.6,3.6,11.8,12.4,5.9,25.55,0.58,92.7833333333333,1.8,11.14816543,201.75,1731,2.475144812,43.19279,-90.42186,25.2,88.15,1.113888889,1.702370292,1.232416655,0.823417722,1.061446347,0,0,0.85,81.4,"No","NATURAL"
"69",1000101,0.002,0.013,527.8,8.257,9.66,18,88.7,6.87,1.918,0.004,0.001,0.565,7.65,0.565,17,1.297,5.776,0.858,1.51,16.48,12.74,5.38,24.2,2.06,93.6,1.825,10.56813818,394.01,1168,1.423225175,44.35585,-85.30804,69.3,56.47,0.5725,3.244478207,1.766953854,0.133333333,1.098387604,0.09427,0,1.3,182.69,"No","NATURAL"
"70",1000103,0.003,0.0054,165,2.06,0.203,15,20,3.12,0.629,0.002,0,0.246,7.33,0.311,5,0.163,0.436,2.457,0.4,2.341333333,1.97,4.18260869565217,15.7913043478261,10.0304347826087,17.7391304347826,4.575,59.06040392,272.84,1029,3.373757957,46.46527,-85.7169,66.8,68.58,0.3075,1.006093548,0.961554865,0.15,0.997870485,0,0,1.8,237.7,"No","NATURAL"
"71",1000105,0.014,0.015,657.9,7.586,1.979,20,82.1,12.7,4.766,0.002,0,1.246,7.8,2.34,15,0.29,0.669,2.87,1.09,7.26,12.78,6.76666666666667,25.4833333333333,1.61666666666667,83.8333333333333,2.125,13.21825643,213.03,1183,1.421454041,45.45154,-87.75816,45.1,80.62,0.46,0.706486335,0.538410663,0.548484849,0.483334977,3.53692,0,0.61,190,"No","NATURAL"
"72",1000106,0.009,0.0063,66.7,1.685,0.755,15,21.5,3.85,0.557,0.002,0,0.389,6.69,0.686,8,0.27,0.756,4.304,0.36,2.974117647,2.5,3.91666666666667,14.6833333333333,8.52777777777778,18.5,4.85,55.62427711,497.39,1507,4.034213353,46.14884,-88.8324,72.9,85.12,0.6975,1.225889513,1.154103204,0.296356275,1.188034521,0.04757,0,3.2,352.11,"No","NATURAL"
"73",1000107,0.014,0.009,819.8,9.222,3.167,25,97.5,3.08,3.394,0.258,0.01,1.074,8.43,1.721,74,22.676,4.57,2.071,7.13,42.88,28.96,2.272,13.4065,9.46,88.55,1,101.3084781,55.6,2781,8.995293552,45.62006,-122.43208,46.1,64.48,0.34,2.721398219,1.385922808,0.15,1.049590579,0.06188,0,0.57,78.43,"Yes","MAN_MADE"
"74",1000108,0,0.017,1186,13.3,22.4,7.5,189,9.3,7.7,0.002,0.002,0.91,8.45,0.9,14,1.62,13.1,4.5,3.3,6.3,4.18,9.975,28.15,1.375,165,2.75,12.3174475,320.42,1977,1.595336801,45.62069,-88.0731,60.1,71.72,0.334375,0.714049036,0.754288234,0.62863671,0.822382344,0.218,0,0.48,23.75,"No","NATURAL"
"75",1000109,0,0.015,1918,24.5,12.4,10,220,5.4,10.5,0.002,0,0.97,8.94,1.2,56,16.1,1.2,4.5,16.8,72.4,114,6.59,24.33,4.47,245,1.05,577.5639511,310.94,9989,22.08690471,45.3192,-92.42664,42.5,67.95,0.065,0.17305705,0.557091183,0.425,0.794050319,1.094,0,4.4,105.5,"Yes","NATURAL"
"76",1000111,0.058,0.012,235.2,4.066,0.184,125,30.4,15.95,1.199,0.003,0,0.773,6.76,0.25,41,3.037,0.557,1.43,2.07,21.12,3.66,1.11666666666667,18.1,1.75,42,0.975,8.692896041,472.1,1371,1.859357388,46.40072,-88.75388,72.3,82.07,0.735,1.516838938,1.152650204,0.142857143,1.032441938,0,0,2.3,261.9,"No","NATURAL"
"77",1000112,0,0.0093,2767,25.51,3.431,12,276,6.6,16.47,0.002,0,0.379,8.81,5.232,8,1.82,5.311,11.823,0.34,1.530666667,1.91,3.95789473684211,13.9789473684211,8.03684210526316,248.947368421053,6.05,119.956222,347.99,1093,5.348138278,45.94921,-87.9842,55,63.15,0.76,0.983840374,0.646518808,0.095454546,0.508998781,0.04686,0.05,0.84,86.02,"No","MAN_MADE"
"78",1000113,0,0.0039,379.4,3.184,0.47,12,38.3,0.29,0.996,0.006,0,0.035,7.45,1.438,85,35.419,2.333,0.505,0.06,1.858285714,2.43,11.14625,7.625,3.5125,36.125,4.25,1.588325787,1083.13,650,0.468451518,46.15515,-121.7016,58.2,75.13,0.6425,0.978818039,0.864118368,0,0.815823076,0,0,0.17,15.31,"No","NATURAL"
"79",1000115,0.014,0.015,1770,25.3,20.9,7.5,238,4.6,10.2,0.003,0,0.29,8.2,0.8,20,21.8,7.7,4.5,7.9,18,9.67,9.9,25.775,0.7,242.75,1.1,39.01473417,324.03,1613,3.303344591,45.38518,-92.4752,26.3,70.42,1.25,1.280936611,0.98907839,0.257792208,0.896807375,0,0,2.9,77.71,"Yes","NATURAL"
"80",1000116,0,0.015,2080,26.1,7,5,219,3.1,9.8,0,0,0.8,8.67,0.9,77,17,4,4.5,1.7,5.22,6.14,5,21.5375,3.4375,274.625,3.05,26.1330714,286.83,1914,2.18795316,45.31432,-92.56254,43.6,55.05,0.6,0.779173694,0.824163401,0.800746269,0.899104444,0,0,1.2,72.89,"No","NATURAL"
"81",1000117,0.011,0.0094,303.9,2.819,0.259,20,32.7,8.48,2.098,0,0,0.708,7.68,0.532,19,0.804,0.239,1.047,1.45,5.4625,6.68,5.06666666666667,17.3666666666667,4.05555555555556,40.5555555555556,3.075,1.596551665,455.66,1134,0.507061518,46.27697,-88.06254,57.5,71.7,0.305,0.85189212,1.100754374,0,1.300299406,0.13447,0,1.4,220.1,"No","NATURAL"
"82",1000118,0,0.015,158,1.7,0.14,25,18,7.3,0.7,0.001,0,0.54,6.72,0.6,21,0.043,0.4,0.38,2.6,8.11,10,2.04,14.75,4.48,37.52,2.4,6.207703343,410.27,1599,1.276645788,45.73399,-91.57191,59.1,83.2,0.8025,1.723137246,1.206575082,0.15,1.00944296,0,0,2.2,254.46,"No","NATURAL"
"83",1000119,0.245,0.054,1118,18.7,17.8,5,251,12,10,0.05,0,3.87,10.47,3.4,232,5.83,4.4,8.6,78.2,82.5,60.9,15.9666666666667,27.0333333333333,0.366666666666667,227.333333333333,0.15,6.264364681,227.65,23676,1.760141503,44.76941,-91.9266,10.4,61.7,0,2.011829403,1.12732449,0.216666667,0.731418416,18.06,0.16,0.12,17.64,"Yes","NATURAL"
"84",1000120,0.017,0.011,131.8,3.521,0.666,37,39.1,11.86,1.308,0.002,0,1.168,6.68,0.453,47,3.272,1.133,8.187,4.47,25.65333333,16.11,4.65,23.1,0.35,47,0.525,12.28863934,357.63,2414,2.307426427,46.39873,-87.44822,71.9,84.25,0.3,0.402019405,0.205869355,0.323596793,0.1153287,0.34563,0,3.6,163.84,"No","NATURAL"
"85",1000121,0.014,0.048,880,11.7,2,7.5,96,4,3.4,0.002,0,0.27,7.94,0.8,13,12.1,2.2,1.5,1.2,3.02,4.97,4.26875,17.91875,7.5,85.175,4.75,422.1658539,497.98,1810,20.67471621,45.99975,-89.52911,37.7,74.78,0.361111111,2.558196774,1.591412038,0.505050505,1.181010243,0,0,3,195.95,"No","NATURAL"
"86",1000122,0.311,0.017,702.7,5.988,1.388,22,79.5,6.98,2.137,0.003,0,0.72,8.05,3.328,68,11.452,5.597,2.347,3.97,5.76,21.12,7.445,21.0383333333333,0.813333333333333,79.6666666666667,1.575,35.54598079,1690.02,2358,3.797761178,42.26403,-116.3111,43.2,54.1,0.09,0.33009264,0.848907129,0,1.138194899,0.0755,0,0.61,44.22,"No","MAN_MADE"
"87",1000123,0.086,0.012,433.4,6.806,0.338,85,54.9,16.05,2.1,0.002,0,0.514,7.57,0.638,36,2.475,1.347,3.305,2.37,3.568,4.21,7.7,22.8833333333333,1.75,53.1666666666667,1.125,69.27843573,189.3,2216,4.89305436,47.13206,-88.31281,56.5,58.37,0.75,1.404130427,1.158980501,0.255882353,1.10188018,0.57379,0,0.7,494.7,"No","NATURAL"
"88",1000126,0.372,0.037,580.1,4.69,1.531,32,64.1,8.95,1.72,0.002,0,1.76,7.74,2.607,275,10.741,4.111,1.15,56.06,86.56,42.72,7.4075,18.885,0.2875,61.25,0.225,29.38507822,1773.61,1679,3.526067553,42.53204,-116.36713,48,50,0,0.103048188,0.059440447,0.2875,0.043018698,0.03676,0,0.24,44.74,"No","MAN_MADE"
"89",1000127,0,0.015,4000,24,15.2,7.5,403,9,37.9,0,0,0.87,8.83,0.6,25,5.39,8.9,8.3,3.4,14.5,5.7,10.825,26.45,0.75,402,1.9,2.078359922,242.54,1965,0.542792712,43.42224,-87.95875,35.3,59.33,0.65,1.217134835,0.979014006,0.603896104,0.851990825,0,0.1,0.45,45.8,"No","MAN_MADE"
"90",1000130,0.008,0.0073,140.7,1.768,10.65,22,55.1,3.4,0.326,0.002,0,0.248,7.07,0.512,12,1.744,7.661,2.318,0.5,1.984,1.32,7.76,26.32,1.96,53.6,1.675,20.35454689,132.13,1522,2.418769218,43.80791,-71.1195,56.7,88.92,0.07,0.313887253,0.686420006,0.165384615,0.93814801,0.07751,0,0.83,128.92,"No","NATURAL"
"91",1000132,0.013,0.0066,183.2,2.974,0.173,28,24.5,5.23,0.732,0.002,0,0.359,7.32,0.271,19,1.423,0.485,2.287,0.43,2.313333333,2.4,6.0625,12.78125,7.53125,21.1875,3.925,18.05137001,551.15,1549,1.875611727,46.69702,-88.08316,51.9,66.53,0.07,1.273527731,1.07500278,0.095454546,1.037245414,0.04755,0,1.7,359.48,"No","NATURAL"
"92",1000134,0,0.075,4123,58.31,4.344,28,622,12.07,31.7,0.003,0,1.159,8.43,5.459,95,29.165,29.91,128.286,0.58,2.176,3.27,3.229,15.545,4.43,743.8,4.425,8.691569116,714.72,958,1.486556054,48.3939,-120.18445,45.9,58.97,0.4475,1.936971285,0.666430284,0.718699187,0.293068565,0.0388,0,1.1,60.98,"No","MAN_MADE"
"93",1000135,0.012,0.015,3880,35.4,17.9,5,415,6.1,33.2,0.002,0,0.82,8.69,1.8,27,7.45,8.4,7.45,4.5,20.4,30.5,2.70384615384615,13.8615384615385,12.4884615384615,487.923076923077,1.2,183.5186635,237.25,14677,10.43715648,43.54434,-89.37643,46,41.5,0.302777778,0.502179988,0.398850112,0.738709677,0.422183962,0.212,0.11,1.8,40.55,"Yes","NATURAL"
"94",1000136,0,0.0098,4322,31.75,7.153,22,485,6.82,28.75,0,0,0.64,8.71,4.955,16,1.508,29.64,43.343,1.05,1.568,1.56,4.852,16.3275,9.48,512.2,3.15,76.6528835,375.52,1372,4.397962151,47.9186,-120.16365,46.4,68.88,0.3575,2.145189352,1.041913609,0.483333333,0.766209766,0,0,0.12,23.56,"No","MAN_MADE"
"95",1000137,0.017,0.031,2809,43.5,14.954,10,341,2.89,7.151,0.004,0,0.29,8.44,6.032,134,28.442,15.83,17.746,5.29,8.72,24,7.20571428571429,20.1042857142857,2.28571428571429,334.4,1.05,407.3951506,1444.65,1681,21.71478069,42.16378,-113.9376,41.4,55.7,0,0.386780178,0.113133601,0.376068376,0.001256164,0,0,0.29,39.22,"No","MAN_MADE"
"96",1000138,0,0.015,2100,69,170,7.5,1220,21,66.3,0.0104,0,1.19,8.63,5.4,44,21.8,90.4,287,17.9,57.2,66.7,8.2,24.4,0.25,1246.5,0.35,4.408780855,199.56,1585,0.984522745,42.97236,-87.93643,35.2,29.97,0,1.27539737,0.885676972,0.882352941,0.857802003,0,0,0.3,80.85,"Yes","NATURAL"
"97",1000141,0.013,0.0099,684.6,14.02,1.237,42,82.6,8.61,0.771,0.006,0.001,0.429,7.67,1.257,31,3.693,1.312,3.843,1.17,0.328,0.44,2.56272727272727,13.8454545454545,4.12727272727273,84.2181818181818,2,6.356745175,467.79,1260,1.392894241,44.42841,-72.22984,39.3,56.33,1.175,0.927951747,1.168066502,0.083333333,1.293838536,0,0,7,267.28,"No","NATURAL"
"98",1000144,0.007,0.018,4960,51.7,11.1,15,491,7.2,34,0.002,0,0.87,8.45,1.4,60,18.6,4.8,19.5,3.2,28.2,29,5.96,23.6,1.9,526.2,1.55,1.720295418,245.03,1628,0.554191347,44.67998,-88.71533,54.1,83.27,0.8125,0.760165006,0.888645442,0.346969697,1.01158161,0,0,12,126.51,"No","NATURAL"
"99",1000146,0,0.018,2283,23.03,0.722,5,215,14.91,15.88,0.002,0,1.13,8.68,0.566,34,11.607,0.875,4.407,2.18,4.113333333,2.91,9.18166666666667,21.1416666666667,1.75,216.166666666667,2.975,101.8587675,184.98,1490,7.514422374,45.74444,-84.41231,53.1,66.92,0.03,0.227125668,1.012050968,0,1.488500636,0.16769,0,1.9,118.28,"No","NATURAL"
"100",1000147,0.003,0.04,3260,32.8,2.5,2.5,316,3,22.9,0,0.001,0.65,8.53,1.2,15,13.7,2.3,9.5,4.6,2.58,2.58,8.52352941176471,14.5470588235294,7.97058823529412,356.411764705882,6.2,6.737154766,271.25,3817,0.987719176,44.32343,-89.19051,53.6,64.9,0.875,0.636641542,0.822118853,0.417441861,0.970947254,0,0,0.34,39.32,"Yes","NATURAL"
"101",1000148,0,0.0037,2413,31.39,9.155,12,273,2.61,12.52,0,0,0.218,8.38,0.658,21,7.055,7.211,10.353,0.01,1.045,1.18,10.536,17.3,11.28,239.64,8.8,58.51410658,264.76,1659,3.300850382,45.12639,-84.18041,47.5,49.57,0.035,0.071899052,0.305054886,0.486601307,0.446856094,0.08458,0,0.34,65.04,"No","NATURAL"
"102",1000152,0,0.0043,2329,34.17,3.356,12,240,2.43,10.01,0.002,0,0.21,8.34,0.365,25,10.043,1.467,7.246,0.01,1.4016,1.05,13.57,17.65,3.54,225.5,5.95,6.35230531,362.01,975,0.970859405,44.72878,-84.92738,48.3,66.52,0.695,0.963484186,1.219462697,0.215384615,1.430137015,0.08283,0,0.14,8.04,"No","NATURAL"
"103",1000153,0,0.009,2811,38.64,7.555,12,299,3.64,13.64,0.002,0,0.318,8.52,0.756,31,10.681,5.408,8.976,1.26,3.015384615,1.84,5.8125,20.34375,7.53125,316.1875,3.025,957.6001108,181.95,4947,28.32591962,45.41373,-84.83094,41.4,57.45,0.32,0.417993089,0.445451901,0.664864865,0.487612277,0.27481,0,0.86,68.18,"Yes","NATURAL"
"104",1000156,0,0.0075,2255,32.08,15.02,19,279,6.34,10.65,0.002,0,0.511,8.37,0.974,36,11.372,9.196,11.201,1.11,3.466666667,3.16,8.3125,23.2,2.6875,284,3.075,184.4345589,214.79,1330,6.069711082,45.16592,-84.9709,40.5,69.8,0.35,0.276878336,0.447117427,0.816666667,0.564603689,0.2104,0,0.17,44.94,"No","NATURAL"
"105",1000157,0,0.017,1967,26.89,5.695,23,212,7.3,9.172,0.003,0,0.669,8.35,0.299,39,11.667,2.482,4.377,0.75,4.106666667,2.87,6.15,19.01,3.7,240,4.1,19.90411384,371.44,1319,3.370563808,44.88617,-84.39859,49.1,57.27,1.097222222,1.279689644,1.290744914,0.311111111,1.376815562,0.15447,0,1,192.05,"No","MAN_MADE"
"106",1000158,0.096,0.0065,86.7,0.72,0.075,48,10.98,8.64,0.252,0,0,0.785,6.36,0.31,47,0.361,1.154,0.224,6.56,6.08,8.68,7.05666666666667,17.3633333333333,0.666666666666667,9.83333333333333,0.6,12.2231563,1944.63,619,1.321805523,46.63088,-114.38315,69.2,54.12,0.17,0.368685378,0.528016869,0,0.631491868,0.08601,0,3.5,69.77,"No","NATURAL"
"107",1000159,0.01,0.003,144.7,1.103,0.127,15,14.33,1.3,0.314,0.002,0,0.109,7.19,0.51,37,8.758,0.946,0.434,0.64,2.04,2.37,6.69177272727273,8.355,10.3409090909091,10.4545454545455,6.725,10.93755364,1688.66,2657,1.279058714,47.07352,-115.95774,26.5,67.1,0,3.092715439,1.514083414,0.095454546,0.918039563,0,0,0.78,80.51,"No","NATURAL"
"108",1000160,0.015,0.0047,112,0.941,0.075,13,10.41,1,0.283,0,0,0.096,7.09,0.129,22,4.194,0.545,0.372,0.46,1.156,1.98,8.525,19.055,1.59166666666667,7,4.75,7.530982006,1710.56,1935,1.431181292,47.51768,-115.7295,53,77.9,0.2875,0.253899244,0.95308438,0.133333333,1.338923687,0.09069,0,1.5,194.81,"No","NATURAL"
"109",1000161,0,0.032,3666,57.7,9.248,23,387,3.54,12.91,0.305,0,0.589,8.28,0.841,34,9.904,5.139,11.575,0.93,1.266666667,1.85,7.98571428571429,17.9285714285714,1.57142857142857,390.714285714286,2.75,16.26658094,184.01,867,2.194384875,45.1353,-85.11193,57.6,69.37,0.5975,0.777752412,1.090978101,0.195669291,1.32382456,0.06678,0,2.9,196.26,"No","MAN_MADE"
"110",1000162,0,0.0089,2256,29.05,4.619,26,243,8.51,12.4,0.002,0,0.581,8.38,0.678,29,6.666,2.968,10.002,1.22,2.56,2.36,3.75625,15.71875,6.625,273.875,3.3,105.5829396,273.24,3320,7.786971447,44.42936,-83.9151,44.4,57.73,0.741666667,0.670263901,0.747128768,0.558585859,0.834073632,1.72957,0,0.51,202.02,"No","NATURAL"
"111",1000163,0,0.025,3001,52.82,21.276,35,448,15.98,24.25,0,0,1.204,8.26,1.28,75,34.151,5.989,53.507,1.81,6.21,5.37,8.4,21.78,1.24,431.4,1.425,3.44861954,238.35,1164,0.762027949,43.48668,-84.76847,51.6,59.4,0.5825,0.223467612,0.222400917,0.317441861,0.235665723,0.10516,0,0.1,116.56,"Yes","NATURAL"
"112",1000167,0.004,0.0088,187,3.742,0.141,20,25.7,2.76,0.392,0,0,0.231,7.18,0.091,9,0.15,0.399,2.856,0.71,9.2475,4.18,4.686875,12.498125,6.5875,30.725,4.6,7.163740773,319.97,1287,1.485668519,44.74657,-72.59986,50.6,71.78,0.28,1.415363561,1.077983061,0.266666667,0.830418356,0,0,2.2,265.9,"No","NATURAL"
"113",1000168,0,0.0075,2505,30.08,12.467,5,284,4.24,14.33,0,0,0.436,8.5,0.715,75,14.557,6.718,8.782,0.76,2.917333333,2.36,4.56470588235294,17.2588235294118,7.11764705882353,312.882352941176,4.075,88.64700506,292.17,2123,4.378988544,43.6209,-85.28384,35.2,54.08,0.63,1.232677498,0.932700952,0.72012987,0.832647865,0.20826,0.05,1.1,202.25,"No","NATURAL"
"114",1000169,0.013,0.0065,147.7,1.429,0.092,15,15.72,0.98,0.367,0.002,0,0.139,7.24,0.627,53,3.488,0.822,0.712,0.51,1.130666667,1.04,7.09333333333333,18.4133333333333,1.88166666666667,13,5.85,2.71785858,2362.78,1106,0.687914835,45.26822,-116.20881,72.6,64.18,0,1.148709332,1.031737013,0.023809524,1.023842583,0.08611,0,0.62,113.77,"No","NATURAL"
"115",1000170,0.017,0.0044,214.5,2.434,0.084,20,20.1,2.98,0.256,0,0,0.373,7.25,0.365,75,6.504,1.257,0.338,1.61,2.144,5.44,4.88666666666667,11.2,4.8325,21.8333333333333,1.35,13.58117154,2008.09,3430,1.736565188,44.97057,-116.00008,60.7,67.72,0.4325,2.768588625,1.45967467,0,1.030769783,0,0,2.6,187.92,"No","NATURAL"
"116",1000172,0,0.014,1711,23.06,10.567,18,203,9.45,8.072,0.002,0,0.779,8.22,2.246,29,2.264,5.639,2.317,2.11,5.824,4.36,4.22142857142857,15.9214285714286,5.60714285714286,232.357142857143,3.015,35.79299385,349.89,2165,2.675697731,43.79844,-85.30773,47.9,60.6,0.7025,1.070800753,1.082972856,0.448484849,1.156714599,0.23806,0,4.1,213.41,"No","NATURAL"
"117",1000173,0,0.018,1943,28.03,5.57,12,209,5.46,7.81,0.002,0,0.566,8.3,0.685,16,3.066,3.521,4.054,0.73,2.712,2.5,4.53571428571429,17.7785714285714,5.52142857142857,217.071428571429,4.875,20.64103982,260.77,2160,1.917898099,42.56756,-85.45134,41.1,65.93,0.8275,0.733816907,0.886254633,0.636065574,1.021663819,0.25037,0.06,2.3,208.59,"No","NATURAL"
"118",1000180,0.009,0.015,256,3.6,8.7,12.5,59,7,1.5,0.003,0,0.53,7.29,1,17,0.584,4.9,4.5,2.7,10.7,1.52,4.7,17.925,3.5,86.625,2.9,12.47640751,437.69,2781,1.83119252,45.19406,-90.44115,45.9,61.72,1.2125,1.598003512,1.098325399,0.648534386,0.903358528,0,0.12,3.1,251.61,"Yes","NATURAL"
"119",1000185,0,0.145,570,8,1.9,140,83,22,2.8,0,0,1.57,7.07,0.8,59,10.7,1.4,7,14.1,14.8,36.9,6.14,23.06,1.3,59,0.5,54.62851452,363.01,3003,2.821308599,46.47431,-92.04238,47.1,54.27,0.58,1.126358935,0.840474334,0,0.742111668,0.552,0.12,0.6,112.2,"No","NATURAL"
"120",1000186,0,0.0071,2217,24.66,3.676,10,239,3.29,13.84,0.002,0,0.388,8.45,0.512,23,9.044,3.921,11.588,2.18,1.670857143,1.21,8.68333333333333,23.5166666666667,1.56666666666667,233.5,0.425,560.067088,180.95,1417,10.25121226,44.86525,-86.0099,48.9,52.38,0.055,0.217836846,0.424850291,0.752941177,0.560326389,0.42672,0.07,0.34,48.51,"No","NATURAL"
"121",1000188,0.013,0.015,706,10.1,1.5,110,98,18,3.6,0,0,0.68,7.42,0.4,24,3.17,1.8,7.4,1.9,7.43,17,3.5375,18.0875,3.475,94.375,1,35.28672369,442.81,2109,2.249213192,45.762525,-90.659699,26.3,65.82,0.7325,1.318647639,1.122114458,0.423423423,1.088335395,0,0.08,2.2,261.31,"No","NATURAL"
"122",1000189,0,0.015,1882,25.4,8,7.5,203,7.3,8.3,0.002,0,0.47,8.2,2.1,12,6.47,4.6,4.5,0.8,5.37,4.92,4.13333333333333,18.6416666666667,4.625,198.333333333333,3.65,14.65242301,287.13,5619,1.585597317,45.73444,-92.53869,47.1,64.42,1.445,2.616317763,1.154122717,0.845955079,0.455532522,0,0,2,158.47,"No","NATURAL"
"123",1000190,0.101,0.014,311.5,9.926,17.48,150,137.3,25.2,4.672,0.003,0,1.078,7.15,0.588,48,5.62,10.2,14.574,2.99,5.155555556,3.37,8.02,29.28,0.64,137,0.975,175.0209169,12.6,1343,5.900813545,29.23075,-81.90589,41.9,49.7,0.1325,0.295124862,0.382482732,0.275399914,0.362152973,0.05739,0,1.3,151.72,"No","MAN_MADE"
"124",1000191,0.009,0.012,734.3,10.71,0.115,28,85.2,4.02,3.358,0.005,0.001,0.508,7.79,0.786,60,6.864,0.811,5.156,0.69,2.864,1.22,11,17.82,0.68,75,1.23,11.12022039,256.33,1058,1.979803558,46.48352,-86.10345,47.3,64.72,0.075,1.016541531,1.770227951,0.023809524,2.277355994,0.0717,0,1.1,45.25,"No","NATURAL"
"125",1000193,0.029,0.107,126,2.3,1.2,55,19,14,0.8,0.002,0,1.16,6.09,0.1,39,1.31,0.3,4.6,4.4,10.3,3.5,3.64,20.84,0.94,20.8,0.95,10.23109018,329.41,2314,1.367151018,46.34437,-91.75337,64.5,64.22,1.07,2.815897337,1.064169266,0.018459069,0.207449083,0,0.05,3.7,210.88,"No","NATURAL"
